ANO,COD_MEDICO,COD_ESPEC,ESPECIALIDAD,COD_DEP,DEPARTAMENTO
2009,13844165,514,ORTOPEDIA Y TRAUMATOLOGIA,68,SANTANDER
2009,8247695,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2009,16357252,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2009,13351145,200,DERMATOLOGIA,68,SANTANDER
2009,79159758,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2009,71704341,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2009,16693159,200,DERMATOLOGIA,66,RISARALDA
2009,8242366,143,CIRUGIA PLASTICA,05,ANTIOQUIA
2009,91200696,480,OFTALMOLOGIA,68,SANTANDER
2009,14889499,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2009,98550144,750,UROLOGIA,05,ANTIOQUIA
2009,98551957,480,OFTALMOLOGIA,05,ANTIOQUIA
2009,98563772,143,CIRUGIA PLASTICA,05,ANTIOQUIA
2009,70127368,200,DERMATOLOGIA,05,ANTIOQUIA
2009,15039480,200,DERMATOLOGIA,05,ANTIOQUIA
2009,43097584,200,DERMATOLOGIA,05,ANTIOQUIA
2009,7508529,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2009,8728452,200,DERMATOLOGIA,08,ATLANTICO
2009,70074018,137,CIRUGIA GENERAL,05,ANTIOQUIA
2009,45505024,200,DERMATOLOGIA,13,BOLIVAR
2009,13815398,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2009,15029675,750,UROLOGIA,13,BOLIVAR
2009,19050963,514,ORTOPEDIA Y TRAUMATOLOGIA,08,ATLANTICO
2009,91202333,750,UROLOGIA,68,SANTANDER
2009,16271987,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2009,73089747,514,ORTOPEDIA Y TRAUMATOLOGIA,13,BOLIVAR
2009,92500124,750,UROLOGIA,70,SUCRE
2009,70072944,137,CIRUGIA GENERAL,05,ANTIOQUIA
2009,10138771,341,GINECOLOGIA Y OBSTETRICIA,66,RISARALDA
2009,32443441,480,OFTALMOLOGIA,05,ANTIOQUIA
2009,84038008,137,CIRUGIA GENERAL,08,ATLANTICO
2009,8312111,137,CIRUGIA GENERAL,05,ANTIOQUIA
2009,8288281,514,ORTOPEDIA Y TRAUMATOLOGIA,63,QUINDIO
2009,79158593,480,OFTALMOLOGIA,17,CALDAS
2009,71622813,120,CARDIOLOGIA,05,ANTIOQUIA
2009,71665339,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2009,51688176,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2009,16778290,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2009,70122702,440,NEUROCIRUGIA,05,ANTIOQUIA
2009,70123043,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2009,29305642,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2009,79152005,480,OFTALMOLOGIA,68,SANTANDER
2009,71658643,480,OFTALMOLOGIA,05,ANTIOQUIA
2009,3934131,200,DERMATOLOGIA,05,ANTIOQUIA
2009,9092087,200,DERMATOLOGIA,13,BOLIVAR
2009,73072496,521,OTORRINOLARINGOLOGIA,13,BOLIVAR
2009,39167677,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2009,43085910,200,DERMATOLOGIA,05,ANTIOQUIA
2009,8258813,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2009,98546725,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2009,19142524,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2009,63317933,480,OFTALMOLOGIA,05,ANTIOQUIA
2009,14224648,200,DERMATOLOGIA,73,TOLIMA
2009,4609621,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2009,6496556,200,DERMATOLOGIA,05,ANTIOQUIA
2009,14993809,139,CIRUGIA ONCOLOGICA,76,VALLE DEL CAUCA
2009,10249091,200,DERMATOLOGIA,17,CALDAS
2009,10515586,137,CIRUGIA GENERAL,05,ANTIOQUIA
2009,8274156,137,CIRUGIA GENERAL,05,ANTIOQUIA
2009,79490734,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2009,72135614,350,HEMATO ONCOLOGIA,05,ANTIOQUIA
2009,8266232,137,CIRUGIA GENERAL,05,ANTIOQUIA
2009,19474887,200,DERMATOLOGIA,11,BOGOTA
2009,39686355,200,DERMATOLOGIA,05,ANTIOQUIA
2009,42888101,200,DERMATOLOGIA,05,ANTIOQUIA
2009,31984399,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2009,70095086,137,CIRUGIA GENERAL,05,ANTIOQUIA
2009,9076732,200,DERMATOLOGIA,08,ATLANTICO
2009,8718178,750,UROLOGIA,05,ANTIOQUIA
2009,66859548,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2009,42898456,200,DERMATOLOGIA,05,ANTIOQUIA
2009,19204701,142,CIRUGIA PEDIATRICA,66,RISARALDA
2009,6078375,444,NEUROCIRUGIA PEDIATRICA,05,ANTIOQUIA
2009,72181750,750,UROLOGIA,05,ANTIOQUIA
2009,91226412,139,CIRUGIA ONCOLOGICA,68,SANTANDER
2009,79235607,514,ORTOPEDIA Y TRAUMATOLOGIA,66,RISARALDA
2009,32707732,138,CIRUGIA MAXILOFACIAL,11,BOGOTA
2009,73078860,750,UROLOGIA,08,ATLANTICO
2009,6893611,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2009,6878770,750,UROLOGIA,05,ANTIOQUIA
2009,16673119,137,CIRUGIA GENERAL,76,VALLE DEL CAUCA
2009,31892910,137,CIRUGIA GENERAL,76,VALLE DEL CAUCA
2009,10519270,521,OTORRINOLARINGOLOGIA,19,CAUCA
2009,10892582,750,UROLOGIA,23,CORDOBA
2009,16249850,133,CIRUGIA DE LA MANO,05,ANTIOQUIA
2009,16689608,480,OFTALMOLOGIA,05,ANTIOQUIA
2009,17059333,137,CIRUGIA GENERAL,08,ATLANTICO
2009,8307507,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2009,98559946,750,UROLOGIA,05,ANTIOQUIA
2009,19333825,514,ORTOPEDIA Y TRAUMATOLOGIA,54,N. DE SANTANDER
2009,14872470,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2009,80410490,514,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2009,10118360,514,ORTOPEDIA Y TRAUMATOLOGIA,66,RISARALDA
2009,19143019,137,CIRUGIA GENERAL,23,CORDOBA
2009,19296936,143,CIRUGIA PLASTICA,11,BOGOTA
2009,71651913,142,CIRUGIA PEDIATRICA,05,ANTIOQUIA
2009,70120017,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2009,16622552,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2009,71644493,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2009,8683317,137,CIRUGIA GENERAL,08,ATLANTICO
2009,9522764,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2009,71578770,342,GINECOLOGIA LAPAROSCOPICA,05,ANTIOQUIA
2009,43728943,200,DERMATOLOGIA,05,ANTIOQUIA
2009,73117370,480,OFTALMOLOGIA,13,BOLIVAR
2009,39777240,480,OFTALMOLOGIA,11,BOGOTA
2009,21070680,200,DERMATOLOGIA,11,BOGOTA
2009,4605824,133,CIRUGIA DE LA MANO,05,ANTIOQUIA
2009,70127157,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2009,31932678,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2009,16352871,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2009,80410654,201,DERMATOLOGIA ONCOLOGICA,50,META
2009,10126091,750,UROLOGIA,66,RISARALDA
2009,13451563,480,OFTALMOLOGIA,54,N. DE SANTANDER
2009,71595997,143,CIRUGIA PLASTICA,05,ANTIOQUIA
2009,24329158,480,OFTALMOLOGIA,17,CALDAS
2009,22528578,341,GINECOLOGIA Y OBSTETRICIA,08,ATLANTICO
2009,14235777,480,OFTALMOLOGIA,11,BOGOTA
2009,70563698,137,CIRUGIA GENERAL,05,ANTIOQUIA
2009,14881210,521,OTORRINOLARINGOLOGIA,66,RISARALDA
2009,32656086,200,DERMATOLOGIA,08,ATLANTICO
2009,70085724,137,CIRUGIA GENERAL,05,ANTIOQUIA
2009,43731193,200,DERMATOLOGIA,05,ANTIOQUIA
2009,43092070,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2009,3310893,200,DERMATOLOGIA,05,ANTIOQUIA
2009,34530614,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2009,79386863,480,OFTALMOLOGIA,11,BOGOTA
2009,16697093,750,UROLOGIA,76,VALLE DEL CAUCA
2009,71598304,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2009,31834941,143,CIRUGIA PLASTICA,05,ANTIOQUIA
2009,32692249,521,OTORRINOLARINGOLOGIA,08,ATLANTICO
2009,8305612,137,CIRUGIA GENERAL,05,ANTIOQUIA
2009,71614302,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2009,42824246,480,OFTALMOLOGIA,05,ANTIOQUIA
2009,8667612,200,DERMATOLOGIA,08,ATLANTICO
2009,16673063,516,ORTOPEDIA Y CIRUGIA ARTROSCOPICA,76,VALLE DEL CAUCA
2009,71620829,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2009,43516341,200,DERMATOLOGIA,05,ANTIOQUIA
2009,79151120,480,OFTALMOLOGIA,11,BOGOTA
2009,32459005,480,OFTALMOLOGIA,05,ANTIOQUIA
2009,70569916,160,COLOPROCTOLOGIA,05,ANTIOQUIA
2009,14944536,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2009,19073192,480,OFTALMOLOGIA,11,BOGOTA
2009,42982995,200,DERMATOLOGIA,05,ANTIOQUIA
2009,32695103,200,DERMATOLOGIA,11,BOGOTA
2009,16673547,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2009,70120709,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2009,8262106,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2009,60340320,200,DERMATOLOGIA,05,ANTIOQUIA
2009,8243692,465,VASCULAR PERIFERICO,05,ANTIOQUIA
2009,38436904,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2009,8307723,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2009,71616906,750,UROLOGIA,05,ANTIOQUIA
2009,8311325,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2009,31879146,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2009,10101457,341,GINECOLOGIA Y OBSTETRICIA,66,RISARALDA
2009,14953824,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2009,42775950,200,DERMATOLOGIA,05,ANTIOQUIA
2009,41677445,200,DERMATOLOGIA,11,BOGOTA
2009,16714127,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2009,7543990,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2009,66716838,22,ANESTESIOLOGIA Y REANIMACION,05,ANTIOQUIA
2009,43741352,480,OFTALMOLOGIA,05,ANTIOQUIA
2009,16776528,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2009,19445623,750,UROLOGIA,68,SANTANDER
2009,8295294,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2009,7542101,151,CIRUGIA VASCULAR PERIFERICA,05,ANTIOQUIA
2009,30306610,200,DERMATOLOGIA,05,ANTIOQUIA
2009,45448266,200,DERMATOLOGIA,70,SUCRE
2009,91218370,137,CIRUGIA GENERAL,68,SANTANDER
2009,17025187,160,COLOPROCTOLOGIA,11,BOGOTA
2009,16635285,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2009,9066153,137,CIRUGIA GENERAL,13,BOLIVAR
2009,71577404,133,CIRUGIA DE LA MANO,05,ANTIOQUIA
2009,86050033,134,CIRUGIA DEL TORAX,08,ATLANTICO
2009,98550145,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2009,73075925,514,ORTOPEDIA Y TRAUMATOLOGIA,13,BOLIVAR
2009,32659430,200,DERMATOLOGIA,08,ATLANTICO
2009,70074689,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2009,72139665,341,GINECOLOGIA Y OBSTETRICIA,66,RISARALDA
2009,31169008,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2009,22428983,202,DERMATOLOGIA PEDIATRICA,08,ATLANTICO
2009,79145494,480,OFTALMOLOGIA,68,SANTANDER
2009,8739875,200,DERMATOLOGIA,08,ATLANTICO
2009,18387039,200,DERMATOLOGIA,63,QUINDIO
2009,7552224,200,DERMATOLOGIA,05,ANTIOQUIA
2009,16656567,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2009,7554943,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2009,80503253,200,DERMATOLOGIA,13,BOLIVAR
2009,43515009,200,DERMATOLOGIA,05,ANTIOQUIA
2009,71578575,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2009,98541227,480,OFTALMOLOGIA,05,ANTIOQUIA
2009,43556614,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2009,70549135,143,CIRUGIA PLASTICA,05,ANTIOQUIA
2009,16676164,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2009,79147087,514,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2009,17065305,480,OFTALMOLOGIA,08,ATLANTICO
2009,71603457,750,UROLOGIA,05,ANTIOQUIA
2009,98547830,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2009,32532772,200,DERMATOLOGIA,05,ANTIOQUIA
2009,78018571,486,OFTALMOLOGIA Y RETINOLOGIA,08,ATLANTICO
2009,10526579,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2009,79149741,486,OFTALMOLOGIA Y RETINOLOGIA,11,BOGOTA
2009,19449431,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2009,6582034,750,UROLOGIA,05,ANTIOQUIA
2009,16655249,147,CIRUGIA PLASTICA ONCOLOGICA,05,ANTIOQUIA
2009,19120998,143,CIRUGIA PLASTICA,05,ANTIOQUIA
2009,16666643,521,OTORRINOLARINGOLOGIA,11,BOGOTA
2009,92551172,341,GINECOLOGIA Y OBSTETRICIA,08,ATLANTICO
2009,43045426,200,DERMATOLOGIA,05,ANTIOQUIA
2009,70125975,750,UROLOGIA,05,ANTIOQUIA
2009,8670598,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2009,16612802,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2009,17194850,514,ORTOPEDIA Y TRAUMATOLOGIA,68,SANTANDER
2009,73121273,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2009,32448616,200,DERMATOLOGIA,11,BOGOTA
2009,12113241,480,OFTALMOLOGIA,41,HUILA
2009,19313636,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2009,71608755,137,CIRUGIA GENERAL,05,ANTIOQUIA
2009,98545716,480,OFTALMOLOGIA,05,ANTIOQUIA
2009,32395889,200,DERMATOLOGIA,05,ANTIOQUIA
2009,24325072,200,DERMATOLOGIA,17,CALDAS
2009,71694702,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2009,31969752,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2009,33151413,200,DERMATOLOGIA,13,BOLIVAR
2009,16703018,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2009,63275189,480,OFTALMOLOGIA,68,SANTANDER
2009,8731441,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2009,70566464,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2009,91240842,521,OTORRINOLARINGOLOGIA,68,SANTANDER
2009,19081089,750,UROLOGIA,73,TOLIMA
2009,70561277,480,OFTALMOLOGIA,05,ANTIOQUIA
2009,8279318,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2009,3310975,137,CIRUGIA GENERAL,05,ANTIOQUIA
2009,70567144,137,CIRUGIA GENERAL,05,ANTIOQUIA
2009,43554279,200,DERMATOLOGIA,05,ANTIOQUIA
2009,79234955,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2009,16765900,465,VASCULAR PERIFERICO,76,VALLE DEL CAUCA
2009,34966500,200,DERMATOLOGIA,08,ATLANTICO
2009,79506231,212,CUIDADO PALEATIVO Y DOLOR,11,BOGOTA
2009,19298615,131,CIRUGIA DE CABEZA Y CUELLO,11,BOGOTA
2009,7549332,750,UROLOGIA,05,ANTIOQUIA
2009,80418242,514,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2009,16269674,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2009,19225332,137,CIRUGIA GENERAL,11,BOGOTA
2009,10077690,137,CIRUGIA GENERAL,11,BOGOTA
2009,32725287,514,ORTOPEDIA Y TRAUMATOLOGIA,08,ATLANTICO
2009,72137462,750,UROLOGIA,08,ATLANTICO
2009,8231328,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2009,12544071,514,ORTOPEDIA Y TRAUMATOLOGIA,47,MAGDALENA
2009,52647543,750,UROLOGIA,11,BOGOTA
2009,70128240,137,CIRUGIA GENERAL,05,ANTIOQUIA
2009,17184237,137,CIRUGIA GENERAL,11,BOGOTA
2009,31839645,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2009,71591428,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2009,71624658,143,CIRUGIA PLASTICA,05,ANTIOQUIA
2009,32427768,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2009,8274223,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2009,71679167,480,OFTALMOLOGIA,05,ANTIOQUIA
2009,41620983,521,OTORRINOLARINGOLOGIA,11,BOGOTA
2009,10875130,521,OTORRINOLARINGOLOGIA,08,ATLANTICO
2009,16755020,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2009,79532398,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2009,16752063,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2009,71659844,480,OFTALMOLOGIA,05,ANTIOQUIA
2009,42882604,200,DERMATOLOGIA,05,ANTIOQUIA
2009,45453256,200,DERMATOLOGIA,13,BOLIVAR
2009,71717803,750,UROLOGIA,05,ANTIOQUIA
2009,79542488,521,OTORRINOLARINGOLOGIA,11,BOGOTA
2009,98555608,480,OFTALMOLOGIA,05,ANTIOQUIA
2009,8313225,130,CIRUGIA CARDIOVASCULAR,05,ANTIOQUIA
2009,79599124,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2009,9314860,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2009,19123287,480,OFTALMOLOGIA,11,BOGOTA
2009,9080577,750,UROLOGIA,13,BOLIVAR
2009,16624201,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2009,16452099,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2009,70033556,147,CIRUGIA PLASTICA ONCOLOGICA,05,ANTIOQUIA
2009,71611289,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2009,70563663,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2009,70546950,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2009,6492620,480,OFTALMOLOGIA,05,ANTIOQUIA
2009,71664082,750,UROLOGIA,05,ANTIOQUIA
2009,51716640,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2009,10232235,480,OFTALMOLOGIA,17,CALDAS
2009,3795456,200,DERMATOLOGIA,05,ANTIOQUIA
2009,71685244,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2009,14969604,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2009,16211499,147,CIRUGIA PLASTICA ONCOLOGICA,76,VALLE DEL CAUCA
2009,6820980,750,UROLOGIA,05,ANTIOQUIA
2009,70103704,143,CIRUGIA PLASTICA,05,ANTIOQUIA
2009,80409255,521,OTORRINOLARINGOLOGIA,11,BOGOTA
2009,98545255,137,CIRUGIA GENERAL,05,ANTIOQUIA
2009,19261535,137,CIRUGIA GENERAL,11,BOGOTA
2009,71602586,137,CIRUGIA GENERAL,05,ANTIOQUIA
2009,70102227,480,OFTALMOLOGIA,05,ANTIOQUIA
2009,79370326,143,CIRUGIA PLASTICA,11,BOGOTA
2009,71657198,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2009,13834438,514,ORTOPEDIA Y TRAUMATOLOGIA,68,SANTANDER
2009,10091171,480,OFTALMOLOGIA,05,ANTIOQUIA
2009,14885128,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2009,42865654,200,DERMATOLOGIA,05,ANTIOQUIA
2009,6496101,750,UROLOGIA,05,ANTIOQUIA
2009,42867906,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2009,71682571,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2009,71688257,137,CIRUGIA GENERAL,05,ANTIOQUIA
2009,30764431,341,GINECOLOGIA Y OBSTETRICIA,13,BOLIVAR
2009,79115427,750,UROLOGIA,11,BOGOTA
2009,70555872,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2009,19226691,480,OFTALMOLOGIA,11,BOGOTA
2009,39682468,200,DERMATOLOGIA,73,TOLIMA
2009,16764415,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2009,13804574,750,UROLOGIA,05,ANTIOQUIA
2009,5966873,480,OFTALMOLOGIA,05,ANTIOQUIA
2009,79159976,480,OFTALMOLOGIA,47,MAGDALENA
2009,16670594,137,CIRUGIA GENERAL,76,VALLE DEL CAUCA
2009,71611032,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2009,5558517,480,OFTALMOLOGIA,05,ANTIOQUIA
2009,19265996,130,CIRUGIA CARDIOVASCULAR,11,BOGOTA
2009,8693670,514,ORTOPEDIA Y TRAUMATOLOGIA,08,ATLANTICO
2009,79143156,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2009,10272197,137,CIRUGIA GENERAL,66,RISARALDA
2009,71595417,340,GINECOLOGIA ONCOLOGICA,05,ANTIOQUIA
2009,79485642,200,DERMATOLOGIA,11,BOGOTA
2009,8754867,750,UROLOGIA,08,ATLANTICO
2009,14979120,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2009,79557883,775,UROLOGIA PEDIATRICA,11,BOGOTA
2009,19108331,200,DERMATOLOGIA,11,BOGOTA
2009,71610528,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2009,43522888,200,DERMATOLOGIA,11,BOGOTA
2009,52150005,200,DERMATOLOGIA,11,BOGOTA
2009,73080549,444,NEUROCIRUGIA PEDIATRICA,05,ANTIOQUIA
2009,16449822,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2009,70075536,750,UROLOGIA,05,ANTIOQUIA
2009,32667282,200,DERMATOLOGIA,08,ATLANTICO
2009,42899305,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2009,32462149,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2009,16820564,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2009,7474665,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2009,43735058,200,DERMATOLOGIA,05,ANTIOQUIA
2009,19389006,137,CIRUGIA GENERAL,11,BOGOTA
2009,6783576,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2009,3826141,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2009,16591789,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2009,16740074,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2009,32076882,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2009,98553010,480,OFTALMOLOGIA,05,ANTIOQUIA
2009,14883751,750,UROLOGIA,76,VALLE DEL CAUCA
2009,16743572,133,CIRUGIA DE LA MANO,76,VALLE DEL CAUCA
2009,9078245,480,OFTALMOLOGIA,05,ANTIOQUIA
2009,42974182,480,OFTALMOLOGIA,05,ANTIOQUIA
2009,4003058,200,DERMATOLOGIA,05,ANTIOQUIA
2009,16643587,440,NEUROCIRUGIA,76,VALLE DEL CAUCA
2009,31830365,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2009,13805823,521,OTORRINOLARINGOLOGIA,68,SANTANDER
2009,70118727,480,OFTALMOLOGIA,05,ANTIOQUIA
2009,8533917,514,ORTOPEDIA Y TRAUMATOLOGIA,08,ATLANTICO
2009,79148015,137,CIRUGIA GENERAL,11,BOGOTA
2009,8698094,514,ORTOPEDIA Y TRAUMATOLOGIA,08,ATLANTICO
2009,7549309,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2009,73122684,514,ORTOPEDIA Y TRAUMATOLOGIA,13,BOLIVAR
2009,16630709,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2009,24569234,341,GINECOLOGIA Y OBSTETRICIA,63,QUINDIO
2009,6775259,133,CIRUGIA DE LA MANO,05,ANTIOQUIA
2009,19168176,137,CIRUGIA GENERAL,11,BOGOTA
2009,8671948,143,CIRUGIA PLASTICA,05,ANTIOQUIA
2009,12530321,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2009,32667784,200,DERMATOLOGIA,05,ANTIOQUIA
2009,70557401,480,OFTALMOLOGIA,17,CALDAS
2009,14883701,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2009,19488514,200,DERMATOLOGIA,54,N. DE SANTANDER
2009,70506728,480,OFTALMOLOGIA,20,CESAR
2009,70100238,480,OFTALMOLOGIA,11,BOGOTA
2009,9138466,137,CIRUGIA GENERAL,08,ATLANTICO
2009,6054076,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2009,8699665,137,CIRUGIA GENERAL,08,ATLANTICO
2009,79368429,480,OFTALMOLOGIA,11,BOGOTA
2009,52621315,485,OFTALMOLOGIA PEDIATRICA,50,META
2009,70569576,130,CIRUGIA CARDIOVASCULAR,05,ANTIOQUIA
2009,79444260,137,CIRUGIA GENERAL,11,BOGOTA
2009,91202151,200,DERMATOLOGIA,11,BOGOTA
2009,37825401,200,DERMATOLOGIA,05,ANTIOQUIA
2009,16620693,516,ORTOPEDIA Y CIRUGIA ARTROSCOPICA,76,VALLE DEL CAUCA
2009,42894675,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2009,16607090,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2009,79142631,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2009,80412124,200,DERMATOLOGIA,11,BOGOTA
2009,70564427,480,OFTALMOLOGIA,05,ANTIOQUIA
2009,32079902,200,DERMATOLOGIA,05,ANTIOQUIA
2009,19386707,480,OFTALMOLOGIA,11,BOGOTA
2009,79299546,750,UROLOGIA,11,BOGOTA
