index,doc_code,spec_code,spec_es,spec_en,year,n_visits,n_surgeries,n_patients,c_visit,c_surgery,dep_code,department
2791,16604931,514,ortopedia y traumatologia,orthopedics and traumatology,2009,91,1,65,29.14,292.33,76,valle del cauca
2792,16629449,514,ortopedia y traumatologia,orthopedics and traumatology,2009,111,2,86,29.14,292.33,76,valle del cauca
2793,16634689,514,ortopedia y traumatologia,orthopedics and traumatology,2009,73,3,65,29.14,292.33,76,valle del cauca
2794,16643984,514,ortopedia y traumatologia,orthopedics and traumatology,2009,80,7,63,29.14,292.33,76,valle del cauca
2795,16660431,514,ortopedia y traumatologia,orthopedics and traumatology,2009,164,7,125,29.14,292.33,76,valle del cauca
2796,16671269,514,ortopedia y traumatologia,orthopedics and traumatology,2009,19,4,21,29.14,292.33,5,antioquia
2797,16684725,514,ortopedia y traumatologia,orthopedics and traumatology,2009,37,9,41,29.14,292.33,76,valle del cauca
2798,16689168,514,ortopedia y traumatologia,orthopedics and traumatology,2009,30,45,92,29.14,292.33,5,antioquia
2799,16703018,514,ortopedia y traumatologia,orthopedics and traumatology,2009,261,34,171,29.14,292.33,76,valle del cauca
2800,16714127,514,ortopedia y traumatologia,orthopedics and traumatology,2009,7,1,5,29.14,292.33,76,valle del cauca
2801,16714746,514,ortopedia y traumatologia,orthopedics and traumatology,2009,321,23,209,29.14,292.33,76,valle del cauca
2802,14892113,514,ortopedia y traumatologia,orthopedics and traumatology,2009,106,2,86,29.14,292.33,76,valle del cauca
2803,14889499,514,ortopedia y traumatologia,orthopedics and traumatology,2009,16,3,14,29.14,292.33,76,valle del cauca
2804,14885128,514,ortopedia y traumatologia,orthopedics and traumatology,2009,35,4,26,29.14,292.33,76,valle del cauca
2805,14884199,514,ortopedia y traumatologia,orthopedics and traumatology,2009,15,22,33,29.14,292.33,5,antioquia
2806,70095112,514,ortopedia y traumatologia,orthopedics and traumatology,2009,107,10,88,29.14,292.33,5,antioquia
2807,10106736,514,ortopedia y traumatologia,orthopedics and traumatology,2009,40,10,43,29.14,292.33,66,risaralda
2808,10105100,514,ortopedia y traumatologia,orthopedics and traumatology,2009,7,3,7,29.14,292.33,5,antioquia
2809,10086679,514,ortopedia y traumatologia,orthopedics and traumatology,2009,159,9,117,29.14,292.33,66,risaralda
2810,10118360,514,ortopedia y traumatologia,orthopedics and traumatology,2009,6,1,8,29.14,292.33,66,risaralda
2811,10214934,514,ortopedia y traumatologia,orthopedics and traumatology,2009,83,2,52,29.14,292.33,11,bogota
2812,10217154,514,ortopedia y traumatologia,orthopedics and traumatology,2009,58,1,46,29.14,292.33,17,caldas
2813,10240900,514,ortopedia y traumatologia,orthopedics and traumatology,2009,33,9,37,29.14,292.33,17,caldas
2814,10250389,514,ortopedia y traumatologia,orthopedics and traumatology,2009,100,33,140,29.14,292.33,17,caldas
2815,10260259,514,ortopedia y traumatologia,orthopedics and traumatology,2009,87,8,67,29.14,292.33,17,caldas
2816,10517514,514,ortopedia y traumatologia,orthopedics and traumatology,2009,22,2,21,29.14,292.33,13,bolivar
2817,10526579,514,ortopedia y traumatologia,orthopedics and traumatology,2009,22,3,15,29.14,292.33,76,valle del cauca
2818,16732802,514,ortopedia y traumatologia,orthopedics and traumatology,2009,102,6,94,29.14,292.33,76,valle del cauca
2819,11378535,514,ortopedia y traumatologia,orthopedics and traumatology,2009,65,5,35,29.14,292.33,11,bogota
2820,12544071,514,ortopedia y traumatologia,orthopedics and traumatology,2009,8,1,7,29.14,292.33,47,magdalena
2821,12544286,514,ortopedia y traumatologia,orthopedics and traumatology,2009,99,4,70,29.14,292.33,8,atlantico
2822,12624106,514,ortopedia y traumatologia,orthopedics and traumatology,2009,2,1,2,29.14,292.33,47,magdalena
2823,12711556,514,ortopedia y traumatologia,orthopedics and traumatology,2009,5,15,24,29.14,292.33,8,atlantico
2824,13446105,514,ortopedia y traumatologia,orthopedics and traumatology,2009,19,86,110,29.14,292.33,5,antioquia
2825,13472245,514,ortopedia y traumatologia,orthopedics and traumatology,2009,90,5,73,29.14,292.33,54,n. de santander
2826,13502843,514,ortopedia y traumatologia,orthopedics and traumatology,2009,29,1,25,29.14,292.33,54,n. de santander
2827,13834438,514,ortopedia y traumatologia,orthopedics and traumatology,2009,26,3,22,29.14,292.33,68,santander
2828,13844165,514,ortopedia y traumatologia,orthopedics and traumatology,2009,52,10,48,29.14,292.33,68,santander
2829,14217113,514,ortopedia y traumatologia,orthopedics and traumatology,2009,54,3,42,29.14,292.33,73,tolima
2830,14268096,514,ortopedia y traumatologia,orthopedics and traumatology,2009,70,6,57,29.14,292.33,5,antioquia
2831,14882670,514,ortopedia y traumatologia,orthopedics and traumatology,2009,92,3,63,29.14,292.33,76,valle del cauca
2832,11379811,514,ortopedia y traumatologia,orthopedics and traumatology,2009,70,3,42,29.14,292.33,11,bogota
2833,16740074,514,ortopedia y traumatologia,orthopedics and traumatology,2009,48,5,41,29.14,292.33,76,valle del cauca
2834,12547744,514,ortopedia y traumatologia,orthopedics and traumatology,2009,12,1,9,29.14,292.33,11,bogota
2835,16820564,514,ortopedia y traumatologia,orthopedics and traumatology,2009,141,15,104,29.14,292.33,76,valle del cauca
2836,19495102,514,ortopedia y traumatologia,orthopedics and traumatology,2009,14,4,15,29.14,292.33,5,antioquia
2837,247936,514,ortopedia y traumatologia,orthopedics and traumatology,2009,99,5,64,29.14,292.33,5,antioquia
2838,3181001,514,ortopedia y traumatologia,orthopedics and traumatology,2009,7,2,6,29.14,292.33,5,antioquia
2839,3227076,514,ortopedia y traumatologia,orthopedics and traumatology,2009,109,2,79,29.14,292.33,5,antioquia
2840,32427768,514,ortopedia y traumatologia,orthopedics and traumatology,2009,80,10,77,29.14,292.33,5,antioquia
2841,3250582,514,ortopedia y traumatologia,orthopedics and traumatology,2009,34,8,27,29.14,292.33,5,antioquia
2842,32725287,514,ortopedia y traumatologia,orthopedics and traumatology,2009,8,1,6,29.14,292.33,8,atlantico
2843,3695604,514,ortopedia y traumatologia,orthopedics and traumatology,2009,142,4,94,29.14,292.33,5,antioquia
2844,4606622,514,ortopedia y traumatologia,orthopedics and traumatology,2009,35,1,32,29.14,292.33,5,antioquia
2845,4609621,514,ortopedia y traumatologia,orthopedics and traumatology,2009,34,6,30,29.14,292.33,5,antioquia
2846,6007803,514,ortopedia y traumatologia,orthopedics and traumatology,2009,24,5,37,29.14,292.33,5,antioquia
2847,6095066,514,ortopedia y traumatologia,orthopedics and traumatology,2009,22,2,19,29.14,292.33,5,antioquia
2848,6184213,514,ortopedia y traumatologia,orthopedics and traumatology,2009,308,4,268,29.14,292.33,5,antioquia
2849,6265423,514,ortopedia y traumatologia,orthopedics and traumatology,2009,72,5,59,29.14,292.33,5,antioquia
2850,6816199,514,ortopedia y traumatologia,orthopedics and traumatology,2009,44,4,52,29.14,292.33,5,antioquia
2851,6881288,514,ortopedia y traumatologia,orthopedics and traumatology,2009,154,12,124,29.14,292.33,5,antioquia
2852,70030735,514,ortopedia y traumatologia,orthopedics and traumatology,2009,269,76,352,29.14,292.33,5,antioquia
2853,70039611,514,ortopedia y traumatologia,orthopedics and traumatology,2009,29,2,41,29.14,292.33,5,antioquia
2854,70041775,514,ortopedia y traumatologia,orthopedics and traumatology,2009,38,58,185,29.14,292.33,5,antioquia
2855,70074689,514,ortopedia y traumatologia,orthopedics and traumatology,2009,696,98,525,29.14,292.33,5,antioquia
2856,70076948,514,ortopedia y traumatologia,orthopedics and traumatology,2009,175,13,159,29.14,292.33,5,antioquia
2857,70082495,514,ortopedia y traumatologia,orthopedics and traumatology,2009,16,63,92,29.14,292.33,5,antioquia
2858,70093459,514,ortopedia y traumatologia,orthopedics and traumatology,2009,56,24,77,29.14,292.33,5,antioquia
2859,70094272,514,ortopedia y traumatologia,orthopedics and traumatology,2009,49,1,48,29.14,292.33,5,antioquia
2860,16770896,514,ortopedia y traumatologia,orthopedics and traumatology,2009,29,11,32,29.14,292.33,76,valle del cauca
2861,19492451,514,ortopedia y traumatologia,orthopedics and traumatology,2009,14,3,16,29.14,292.33,23,cordoba
2862,19478147,514,ortopedia y traumatologia,orthopedics and traumatology,2009,87,1,47,29.14,292.33,11,bogota
2863,70033583,514,ortopedia y traumatologia,orthopedics and traumatology,2009,56,1,50,29.14,292.33,5,antioquia
2864,19458991,514,ortopedia y traumatologia,orthopedics and traumatology,2009,14,3,9,29.14,292.33,11,bogota
2865,17155046,514,ortopedia y traumatologia,orthopedics and traumatology,2009,43,2,43,29.14,292.33,5,antioquia
2866,17142491,514,ortopedia y traumatologia,orthopedics and traumatology,2009,88,5,59,29.14,292.33,11,bogota
2867,17194850,514,ortopedia y traumatologia,orthopedics and traumatology,2009,15,2,7,29.14,292.33,68,santander
2868,18775468,514,ortopedia y traumatologia,orthopedics and traumatology,2009,24,2,21,29.14,292.33,5,antioquia
2869,19050963,514,ortopedia y traumatologia,orthopedics and traumatology,2009,11,2,9,29.14,292.33,8,atlantico
2870,19469498,514,ortopedia y traumatologia,orthopedics and traumatology,2009,179,15,132,29.14,292.33,5,antioquia
2871,19066018,514,ortopedia y traumatologia,orthopedics and traumatology,2009,116,8,69,29.14,292.33,11,bogota
2872,19067267,514,ortopedia y traumatologia,orthopedics and traumatology,2009,65,3,42,29.14,292.33,11,bogota
2873,17134099,514,ortopedia y traumatologia,orthopedics and traumatology,2009,79,6,40,29.14,292.33,11,bogota
2874,19078799,514,ortopedia y traumatologia,orthopedics and traumatology,2009,75,2,55,29.14,292.33,11,bogota
2875,19109249,514,ortopedia y traumatologia,orthopedics and traumatology,2009,50,3,32,29.14,292.33,11,bogota
2876,19144198,514,ortopedia y traumatologia,orthopedics and traumatology,2009,59,1,44,29.14,292.33,11,bogota
2877,19145333,514,ortopedia y traumatologia,orthopedics and traumatology,2009,61,5,36,29.14,292.33,11,bogota
2878,19159309,514,ortopedia y traumatologia,orthopedics and traumatology,2009,56,1,38,29.14,292.33,17,caldas
2879,17018849,514,ortopedia y traumatologia,orthopedics and traumatology,2009,47,42,75,29.14,292.33,8,atlantico
2880,19186921,514,ortopedia y traumatologia,orthopedics and traumatology,2009,38,1,32,29.14,292.33,11,bogota
2881,19190741,514,ortopedia y traumatologia,orthopedics and traumatology,2009,20,1,15,29.14,292.33,5,antioquia
2882,19249648,514,ortopedia y traumatologia,orthopedics and traumatology,2009,166,9,81,29.14,292.33,11,bogota
2883,19313636,514,ortopedia y traumatologia,orthopedics and traumatology,2009,15,2,43,29.14,292.33,5,antioquia
2884,19331845,514,ortopedia y traumatologia,orthopedics and traumatology,2009,12,1,10,29.14,292.33,11,bogota
2885,19333825,514,ortopedia y traumatologia,orthopedics and traumatology,2009,18,3,21,29.14,292.33,54,n. de santander
2886,19389069,514,ortopedia y traumatologia,orthopedics and traumatology,2009,50,4,61,29.14,292.33,63,quindio
2887,19404463,514,ortopedia y traumatologia,orthopedics and traumatology,2009,140,31,138,29.14,292.33,8,atlantico
2888,19442892,514,ortopedia y traumatologia,orthopedics and traumatology,2009,5,2,6,29.14,292.33,8,atlantico
2889,19449431,514,ortopedia y traumatologia,orthopedics and traumatology,2009,22,3,17,29.14,292.33,76,valle del cauca
2890,17164820,514,ortopedia y traumatologia,orthopedics and traumatology,2009,136,8,78,29.14,292.33,11,bogota
2891,8717895,515,ortopedia y traumatologia pediatrica,pediatric orthopedics and traumatology,2009,344,11,270,26.82,195.3,8,atlantico
2892,71577078,515,ortopedia y traumatologia pediatrica,pediatric orthopedics and traumatology,2009,87,2,51,26.82,195.3,11,bogota
2893,71664405,515,ortopedia y traumatologia pediatrica,pediatric orthopedics and traumatology,2009,184,37,186,26.82,195.3,5,antioquia
2894,19165778,515,ortopedia y traumatologia pediatrica,pediatric orthopedics and traumatology,2009,278,7,165,26.82,195.3,11,bogota
2895,79149961,515,ortopedia y traumatologia pediatrica,pediatric orthopedics and traumatology,2009,99,2,63,26.82,195.3,11,bogota
2896,16647225,516,ortopedia y cirugia artroscopica,orthopedics and arthroscopic surgery,2009,100,30,66,27.69,484.41,76,valle del cauca
2897,16673063,516,ortopedia y cirugia artroscopica,orthopedics and arthroscopic surgery,2009,92,14,68,27.69,484.41,76,valle del cauca
2898,16620693,516,ortopedia y cirugia artroscopica,orthopedics and arthroscopic surgery,2009,192,19,133,27.69,484.41,76,valle del cauca
2899,70075635,521,otorrinolaringologia,otorhinolaryngology,2009,110,10,95,26.59,422.48,5,antioquia
2900,70086438,521,otorrinolaringologia,otorhinolaryngology,2009,258,11,232,26.59,422.48,5,antioquia
2901,70109602,521,otorrinolaringologia,otorhinolaryngology,2009,230,54,218,26.59,422.48,5,antioquia
2902,70120017,521,otorrinolaringologia,otorhinolaryngology,2009,79,13,86,26.59,422.48,5,antioquia
2903,70120709,521,otorrinolaringologia,otorhinolaryngology,2009,759,113,587,26.59,422.48,5,antioquia
2904,70546950,521,otorrinolaringologia,otorhinolaryngology,2009,84,10,73,26.59,422.48,5,antioquia
2905,70551501,521,otorrinolaringologia,otorhinolaryngology,2009,237,22,215,26.59,422.48,5,antioquia
2906,71611032,521,otorrinolaringologia,otorhinolaryngology,2009,36,4,34,26.59,422.48,5,antioquia
2907,70560405,521,otorrinolaringologia,otorhinolaryngology,2009,759,174,711,26.59,422.48,5,antioquia
2908,70566110,521,otorrinolaringologia,otorhinolaryngology,2009,351,18,291,26.59,422.48,5,antioquia
2909,71578575,521,otorrinolaringologia,otorhinolaryngology,2009,202,28,173,26.59,422.48,5,antioquia
2910,71582417,521,otorrinolaringologia,otorhinolaryngology,2009,239,17,205,26.59,422.48,5,antioquia
2911,71591428,521,otorrinolaringologia,otorhinolaryngology,2009,16,2,15,26.59,422.48,5,antioquia
2912,71586781,521,otorrinolaringologia,otorhinolaryngology,2009,332,24,287,26.59,422.48,5,antioquia
2913,70071733,521,otorrinolaringologia,otorhinolaryngology,2009,252,14,228,26.59,422.48,5,antioquia
2914,70558503,521,otorrinolaringologia,otorhinolaryngology,2009,151,6,128,26.59,422.48,5,antioquia
2915,70052995,521,otorrinolaringologia,otorhinolaryngology,2009,134,11,124,26.59,422.48,5,antioquia
2916,41578140,521,otorrinolaringologia,otorhinolaryngology,2009,82,1,68,26.59,422.48,73,tolima
2917,6881255,521,otorrinolaringologia,otorhinolaryngology,2009,114,9,91,26.59,422.48,5,antioquia
2918,39781594,521,otorrinolaringologia,otorhinolaryngology,2009,143,4,96,26.59,422.48,11,bogota
2919,71652345,521,otorrinolaringologia,otorhinolaryngology,2009,59,5,54,26.59,422.48,5,antioquia
2920,41508640,521,otorrinolaringologia,otorhinolaryngology,2009,39,3,33,26.59,422.48,76,valle del cauca
2921,41620983,521,otorrinolaringologia,otorhinolaryngology,2009,8,1,8,26.59,422.48,11,bogota
2922,42878937,521,otorrinolaringologia,otorhinolaryngology,2009,54,13,66,26.59,422.48,5,antioquia
2923,42894675,521,otorrinolaringologia,otorhinolaryngology,2009,254,25,215,26.59,422.48,5,antioquia
2924,42899305,521,otorrinolaringologia,otorhinolaryngology,2009,532,57,377,26.59,422.48,5,antioquia
2925,42972069,521,otorrinolaringologia,otorhinolaryngology,2009,146,13,129,26.59,422.48,5,antioquia
2926,43092070,521,otorrinolaringologia,otorhinolaryngology,2009,804,125,657,26.59,422.48,5,antioquia
2927,45487079,521,otorrinolaringologia,otorhinolaryngology,2009,71,3,46,26.59,422.48,13,bolivar
2928,6054076,521,otorrinolaringologia,otorhinolaryngology,2009,120,12,119,26.59,422.48,5,antioquia
2929,63321202,521,otorrinolaringologia,otorhinolaryngology,2009,24,2,24,26.59,422.48,68,santander
2930,6505866,521,otorrinolaringologia,otorhinolaryngology,2009,3,1,4,26.59,422.48,5,antioquia
2931,6783576,521,otorrinolaringologia,otorhinolaryngology,2009,19,2,19,26.59,422.48,5,antioquia
2932,6813373,521,otorrinolaringologia,otorhinolaryngology,2009,139,5,116,26.59,422.48,5,antioquia
2933,70043155,521,otorrinolaringologia,otorhinolaryngology,2009,181,13,156,26.59,422.48,5,antioquia
2934,71665339,521,otorrinolaringologia,otorhinolaryngology,2009,327,59,314,26.59,422.48,5,antioquia
2935,9089692,521,otorrinolaringologia,otorhinolaryngology,2009,156,11,128,26.59,422.48,13,bolivar
2936,71694702,521,otorrinolaringologia,otorhinolaryngology,2009,809,106,641,26.59,422.48,5,antioquia
2937,8232216,521,otorrinolaringologia,otorhinolaryngology,2009,14,1,14,26.59,422.48,5,antioquia
2938,8247695,521,otorrinolaringologia,otorhinolaryngology,2009,26,5,29,26.59,422.48,5,antioquia
2939,8250150,521,otorrinolaringologia,otorhinolaryngology,2009,196,2,174,26.59,422.48,5,antioquia
2940,8270641,521,otorrinolaringologia,otorhinolaryngology,2009,90,6,69,26.59,422.48,5,antioquia
2941,8279318,521,otorrinolaringologia,otorhinolaryngology,2009,369,47,381,26.59,422.48,5,antioquia
2942,8295294,521,otorrinolaringologia,otorhinolaryngology,2009,21,3,20,26.59,422.48,5,antioquia
2943,8315190,521,otorrinolaringologia,otorhinolaryngology,2009,133,9,122,26.59,422.48,5,antioquia
2944,8231328,521,otorrinolaringologia,otorhinolaryngology,2009,8,1,7,26.59,422.48,5,antioquia
2945,8683220,521,otorrinolaringologia,otorhinolaryngology,2009,371,25,233,26.59,422.48,8,atlantico
2946,9090774,521,otorrinolaringologia,otorhinolaryngology,2009,2,1,2,26.59,422.48,13,bolivar
2947,91240842,521,otorrinolaringologia,otorhinolaryngology,2009,39,5,40,26.59,422.48,68,santander
2948,92523366,521,otorrinolaringologia,otorhinolaryngology,2009,97,6,75,26.59,422.48,70,sucre
2949,98541476,521,otorrinolaringologia,otorhinolaryngology,2009,78,20,88,26.59,422.48,5,antioquia
2950,98550356,521,otorrinolaringologia,otorhinolaryngology,2009,62,12,28,26.59,422.48,11,bogota
2951,98555697,521,otorrinolaringologia,otorhinolaryngology,2009,46,4,39,26.59,422.48,5,antioquia
2952,39167677,521,otorrinolaringologia,otorhinolaryngology,2009,465,83,410,26.59,422.48,5,antioquia
2953,8745947,521,otorrinolaringologia,otorhinolaryngology,2009,48,3,35,26.59,422.48,8,atlantico
2954,71682571,521,otorrinolaringologia,otorhinolaryngology,2009,71,8,66,26.59,422.48,5,antioquia
2955,8212144,521,otorrinolaringologia,otorhinolaryngology,2009,206,4,170,26.59,422.48,5,antioquia
2956,80409255,521,otorrinolaringologia,otorhinolaryngology,2009,17,2,17,26.59,422.48,11,bogota
